BV,X,Y,etime,gap,width,ngr,sigma,depth
-200.82279940200002,0.24914550781300002,4.50400390625,7048.930788516998,3.75,3.66,15,0.0142,0.49
-431.395494076,0.69873046875,4.53541015625,1683.4417963027954,2.59,4.72,1,0.0716,0.9
-537.742537447,-0.00927734375,4.51376953125,8970.635145664215,1.02,1.93,29,0.0656,0.2
-292.90611708,0.52880859375,4.49819335937,4197.8120720386505,3.56,3.43,12,0.0689,0.72
-482.127313702,0.75537109375,43.772734375,7709.183472633362,1.06,1.96,13,0.0623,0.95
-208.41629588400002,0.351806640625,4.48895507812,2723.2434740066533,3.66,3.97,7,0.0381,0.57
-316.019651486,0.31640625,4.510625,7188.7015562057495,3.4,0.88,28,0.0972,0.47
-175.102908225,-0.12255859375,4.4895019531300004,6275.484218358994,4.6,3.4,28,0.0464,0.1
-295.391260826,0.41552734375,4.47494140625,3594.015115261078,2.62,3.1,7,0.0535,0.62
-183.755957267,0.181884765625,4.4775390625,2761.053604125977,2.82,2.78,12,0.0244,0.41
-201.01123742599998,-0.25,4.57359375,1776.0062673091888,3.11,0.48,8,0.07,0.11
-257.39063639,0.69873046875,4.47204589844,4080.0454545021057,3.08,2.47,15,0.0406,0.92
-182.344396869,0.27392578125,4.45368164062,9568.384538173676,4.19,1.97,22,0.0218,0.5
-208.530115228,0.649169921875,4.48392578125,3081.890601873398,3.02,4.46,11,0.0265,0.88
-349.471286609,0.167724609375,10.0161914062,2135.2710602283482,0.8,1.03,3,0.0798,0.37
-378.122870407,0.75537109375,4.48040039063,4698.570767641068,2.84,2.25,11,0.0752,0.94
-187.89896678,0.525268554688,4.481381835940001,4983.039206981659,4.77,2.5,29,0.0152,0.76
-330.079675978,0.7978515625,4.5015625,8664.598299503326,3.23,0.54,30,0.0765,0.99
-175.99001947099998,0.436767578125,4.46032714844,4493.670768260956,4.88,3.47,15,0.0208,0.67
-330.663823606,0.196044921875,4.44970703125,4234.551491498947,1.76,2.8,10,0.0325,0.41
-305.57376899999997,0.5146484375,4.498046875,1205.143077135086,0.27,2.06,0,0.0837,0.71
-281.61617942,0.1181640625,4.54001953125,4435.920081615448,3.06,2.01,17,0.0855,0.31
-293.697245265,0.373046875,4.4998828125,6793.3185296058655,3.86,3.36,19,0.0865,0.56
-144.169737124,-0.072998046875,4.46813964844,4227.110908508301,4.37,0.46,25,0.0167,0.17
-223.295405806,0.373046875,4.4961328125,3988.959468603134,2.97,0.46,26,0.0419,0.6
-356.54074253,0.44384765625,4.505703125,5188.491275787354,2.04,1.83,18,0.0404,0.66
-188.18548125700002,0.620849609375,4.48880859375,3206.198602437973,4.51,3.27,12,0.0269,0.85
-248.371711317,-0.13671875,4.58978515625,1823.9921066761015,3.63,1.48,3,0.075,0.18
-138.86590825,-0.09423828125,4.475317382809999,1749.3367855548859,3.98,3.59,5,0.0102,0.15
-343.342327189,0.564208984375,27.6233203125,3403.2111778259277,1.03,4.75,4,0.0244,0.8
-196.134363777,-0.12255859375,4.498046875,1086.239414691925,0.89,0.99,0,0.0687,0.08
-192.81821804400002,-0.06591796875,4.47356445313,2753.0529284477234,4.31,3.62,11,0.0453,0.15
-215.955527598,0.58544921875,4.4641113281300004,6123.898352146149,3.24,1.08,25,0.0289,0.81
-237.50249104099998,-0.030517578125,4.52861328125,6640.8973219394675,3.86,3.15,30,0.0737,0.19
-389.395090614,0.47216796875,62.7518554688,7853.494112253188,0.48,2.43,20,0.0931,0.65
-213.234365898,0.153564453125,4.50689453125,4991.713088512422,4.52,3.4,17,0.0439,0.38
-256.37569618599997,-0.12255859375,8.596328125,1320.5533933639524,0.77,3.31,1,0.039,0.11
-205.71545938,-0.25,4.54330078125,6047.437330007552,4.77,3.1,28,0.0967,0.02
-348.721657065,0.41552734375,4.5146484375,8506.001207351685,2.93,1.87,27,0.0971,0.59
-224.228843741,0.2880859375,4.453125,1621.8899433612823,2.52,3.23,4,0.0219,0.52
-237.583671013,-0.25,4.598359375,3008.7140607833862,3.76,3.21,6,0.0985,0.13
-241.149650861,-0.016357421875,4.53125,5034.226684093474,4.71,4.24,18,0.0663,0.2
-175.762949265,-0.101318359375,4.49337158203,5034.766270875931,3.22,3.23,29,0.0344,0.12
-156.939668582,0.07568359375,4.43625,3335.463593482971,2.6,1.89,14,0.0111,0.32
-288.769479857,-0.10845123305099999,4.552369021700001,7622.169922828674,1.8,3.91,24,0.065,0.15
-361.81781374199994,0.16064453125,4.46591796875,4598.731827020645,1.9,2.65,16,0.0674,0.34
-188.97329908,-0.171979134148,4.4570703125,3143.774798870087,1.34,1.99,19,0.04,0.05
-294.918615084,0.4580078125,4.5251171875,4251.358268737793,4.83,3.29,12,0.0849,0.64
-146.52481529,-0.12255859375,4.463671875,817.84304022789,3.93,0.87,1,0.0172,0.11
-247.753502714,0.790771484375,4.48681640625,3447.896998643875,4.31,0.54,16,0.0549,0.99
-295.06895042,0.16064453125,4.583056640630001,7441.771038532257,4.16,2.92,26,0.099,0.4
-224.443099156,0.18896484375,4.49443359375,2887.5832889080048,3.85,4.59,5,0.0436,0.42
-230.655931195,0.776611328125,4.473046875,5380.308077573776,4.05,2.3,18,0.0363,0.99
-176.913610665,-0.25,4.53267089844,4932.9263401031485,4.89,2.59,24,0.068,0.02
-333.034249199,0.578369140625,4.50290039063,8478.461862564087,3.59,1.95,22,0.0927,0.75
-255.7047016,0.27392578125,4.5065917968800004,5626.469689846039,2.11,1.41,28,0.0323,0.52
-328.06738804,0.365966796875,4.50263671875,3382.4255781173706,1.61,1.36,9,0.0177,0.61
-122.721804735,-0.214599609375,4.4970703125,2303.0160088539124,2.49,2.26,11,0.0195,0.03
-190.209740155,-0.06591796875,4.51240234375,1768.2526245117188,2.57,1.96,5,0.0325,0.18
-418.54215512400003,0.18896484375,4.5092626953099995,10556.23566532135,1.47,4.74,17,0.0339,0.44
-253.46003267900002,0.139404296875,4.498046875,1201.4840960502625,0.39,4.39,0,0.0638,0.33
-290.739119679,0.61376953125,4.5263671875,2591.850506782532,3.24,0.49,10,0.057,0.83
-263.508833538,0.1181640625,4.487109375,3056.5396330356602,4.13,3.31,7,0.0806,0.3
-652.514560242,0.16064453125,4.495703125,8682.872653245926,1.15,4.25,8,0.056,0.36
-322.089939202,0.373046875,4.5525292968699995,5541.221834897996,2.84,0.5,28,0.0797,0.6
-150.913194539,-0.200439453125,4.497021484369999,4818.916004419327,1.51,3.19,28,0.0396,0.03
-339.483598327,0.521728515625,34.0262695313,2603.665621757508,0.29,4.63,6,0.0726,0.71
-214.560604192,0.380126953125,4.45163085938,8359.447865247726,4.96,0.81,28,0.0319,0.59
-338.331509645,-0.06591796875,10.484375,2028.2318806648252,0.68,1.32,3,0.0468,0.16
-331.450458954,-0.25,78.8360595703,8066.635344028473,0.45,4.5,15,0.0972,0.1
-314.431101354,0.04736328125,4.5322265625,8958.27786898613,2.03,4.52,30,0.0767,0.25
-175.421282735,0.270385742188,4.49798828125,3396.679833650589,3.39,0.27,24,0.0146,0.51
-324.56920272,0.096923828125,4.5346875,3725.8096857070923,2.12,1.32,21,0.0753,0.29
-197.59211553900002,0.146484375,4.5015625,4981.634151220323,3.44,4.1,15,0.0312,0.39
-280.663842668,0.67041015625,4.4794921875,3286.2925429344177,4.61,1.28,10,0.0643,0.86
-284.97184141599996,0.13232421875,4.560703125,3828.804345369339,2.97,3.31,13,0.0831,0.37
-185.42021976400002,-0.24645996093800002,4.52091796875,4401.31830906868,2.65,4.03,22,0.0741,0.03
-367.475334445,0.6279296875,45.1099609375,9787.957639217375,0.47,1.09,26,0.0814,0.84
-283.329130727,0.65625,4.52696289062,6854.635058879852,4.9,1.27,28,0.0602,0.89
-461.867375314,0.564208984375,4.546875,3016.9028997421265,2.48,2.32,5,0.0864,0.75
-326.396654238,-0.166012215568,4.57178211074,5016.145478963852,1.37,0.82,21,0.0849,0.11
-345.12003276,-0.25,11.55171875,1779.5712895393372,0.81,2.67,2,0.0918,0.1
-447.445528971,0.61376953125,4.52361328125,8202.673723459244,2.18,1.55,23,0.0685,0.83
-372.44135732,0.61376953125,4.513359375,4456.678833484651,2.87,2.8,7,0.0855,0.79
-367.163631776,0.649169921875,4.4429296875,4971.906558990479,2.17,1.59,13,0.0218,0.88
-335.977688304,0.5712890625,4.53642578125,5162.999345779419,3.24,2.31,16,0.0869,0.76
-322.121141111,0.78369140625,4.5320214843699995,3747.743946313858,3.36,0.77,17,0.0504,1.0
-324.329177643,0.04736328125,4.53921875,2652.739227771759,1.91,1.63,8,0.0786,0.25
-315.897282067,0.07568359375,4.5185546875,3853.600801229477,2.21,2.65,14,0.0779,0.26
-289.316628423,0.54296875,4.48375,1763.4473383426666,4.74,4.52,1,0.0725,0.73
-630.882876966,0.266845703125,6.8944921875,8685.090868711472,1.11,1.3,26,0.0283,0.49
-266.919004205,0.47216796875,4.464306640619999,6409.0935587883,4.4,0.44,24,0.055,0.67
-277.911933234,0.31640625,4.53482421875,7431.5376913547525,4.65,4.97,21,0.0786,0.52
-659.968895335,0.7978515625,4.51515625,8171.707170963287,1.79,0.32,18,0.0796,0.98
-269.669479975,0.38720703125,4.513569335940001,7094.296946525574,3.64,4.12,27,0.0683,0.6
-188.08925013400003,0.599609375,4.450625,5703.852580308913,3.14,2.22,22,0.0109,0.84
-319.757582662,0.3447265625,4.5681152343800004,6631.661016464233,4.87,3.88,17,0.0959,0.56
-239.105786945,0.45119867319,4.46062935598,1680.642252445221,4.94,2.06,2,0.0217,0.68
-186.72761016,0.323486328125,4.48671875,2847.40641450882,4.81,2.72,12,0.0278,0.55
-188.894120332,0.309326171875,4.4699609375,1027.2010478973386,2.66,0.75,1,0.0184,0.54
-311.635128123,0.31640625,4.5277734375,1207.682804107666,2.86,1.26,1,0.0793,0.51
-418.15289496800006,0.033203125,4.52951171875,10515.600249767303,1.55,2.36,32,0.0783,0.23
-314.177888664,0.27392578125,4.49818359375,3832.329259634018,2.1,4.37,7,0.0494,0.49
-331.03226152,0.76953125,4.53181152344,8346.146224737167,3.78,4.73,15,0.0888,0.99
-253.744137435,0.10400390625,4.49033203125,5675.101208686829,4.79,3.31,18,0.0649,0.29
-319.117770338,0.790771484375,4.50048828125,3441.35272026062,4.81,0.99,8,0.0881,0.97
-201.29786095,0.146484375,4.471796875,3393.153411626816,3.64,3.45,14,0.0355,0.38
-218.896592217,0.281005859375,4.50341796875,4154.994429111481,3.37,1.68,15,0.023,0.51
-171.812665382,0.30224609375,4.45249023438,5328.004756212234,2.78,3.42,18,0.0155,0.54
-459.95599164199996,0.50048828125,66.0040429687,9255.687741756441,0.97,4.62,11,0.0915,0.72
-269.60460067599996,0.252685546875,4.51610595703,7788.902569770813,2.28,4.75,29,0.0378,0.49
-256.327267977,0.18896484375,4.5285253906300005,3187.5201053619385,4.15,3.12,12,0.0602,0.4
-411.790584486,0.64208984375,4.45943359375,2923.7297778129578,2.25,2.06,3,0.0507,0.85
-319.361672683,0.762451171875,4.4699707031300004,5298.706205844879,2.75,0.45,26,0.0518,0.97
-212.489426047,0.649169921875,4.49349609375,10077.137109279633,3.1,4.58,19,0.021,0.88
-197.229020581,0.6845703125,4.481982421880001,7434.213768482208,4.38,4.16,20,0.0215,0.92
-200.82611494900002,0.24206542968800002,4.49638671875,6629.420436382294,2.02,4.88,29,0.0134,0.48
-228.473247012,0.033203125,4.471796875,1868.9174234867096,4.09,2.14,6,0.055,0.23
-155.082059839,-0.25,4.4966796875,2424.414850473404,4.44,2.44,6,0.0547,0.02
-365.870422756,0.65625,4.5574121093699995,10642.07979130745,3.24,3.4,29,0.0919,0.85
-462.841822074,0.13232421875,55.32046875,7677.891262292863,0.7,3.21,13,0.0318,0.37
-210.74577188,0.482788085938,11.03375,1400.7394773960114,0.5,2.77,2,0.0132,0.72
-287.214040402,0.47294876062299995,4.53521327109,6669.902666091919,4.21,1.38,27,0.0513,0.69
-300.009624744,0.373046875,4.54859375,8118.399453163147,3.17,4.22,26,0.0768,0.61
-360.95962223,0.6845703125,4.5106640625,6131.044058561324,2.26,1.68,13,0.023,0.92
-334.669288988,0.373046875,4.53259277344,9153.540925741196,3.3,3.67,32,0.0979,0.55
-295.836360504,0.146484375,4.45353515625,4202.9027466774,2.26,3.15,12,0.0531,0.35
-217.376814445,0.426147460938,4.465234375,3528.2780742645264,2.71,2.64,14,0.015,0.66
-569.04130032,0.50048828125,4.50624023438,9347.532144069672,1.64,4.13,16,0.0477,0.73
-195.67415362,-0.0234375,4.463671875,2921.4654092788696,1.53,1.7,16,0.025,0.2
-142.278818866,-0.072998046875,4.487353515630001,3993.2667424678802,4.2,4.73,15,0.0172,0.17
-197.363027504,0.040283203125,4.4982519531300005,5651.053660869598,2.01,3.66,31,0.0175,0.28
-191.341258641,-0.03759765625,4.4826660156300004,5588.290875911713,1.72,2.48,30,0.0361,0.18
-199.617127205,-0.25,4.55642578125,5443.01624083519,3.51,3.55,28,0.0951,0.04
-367.346683399,-0.06591796875,4.49935546875,2833.2438640594482,1.04,0.55,13,0.077,0.12
-452.28800051699994,0.606689453125,4.44677734375,7542.54239320755,1.67,1.5,21,0.0279,0.82
-210.722894759,0.705810546875,4.47653320313,5198.017203807831,4.5,0.62,29,0.0374,0.92
-279.964193886,0.69873046875,4.46796875,2030.9076051712038,3.6,0.49,2,0.0589,0.89
-142.416728409,-0.101318359375,4.491748046880001,4481.7093188762665,1.83,2.87,24,0.0169,0.14
-211.202249109,0.394287109375,4.48229003906,6350.745923995972,2.28,2.99,23,0.0198,0.63
-250.325042665,0.6951904296879999,4.450078125,4624.024995326996,2.69,0.5,32,0.0159,0.93
-369.466427113,0.27392578125,4.506796875,1137.5911285877228,2.32,0.65,1,0.097,0.45
-396.62794655199997,0.762451171875,4.4771484375,6940.587002277374,1.54,0.25,29,0.0181,1.0
-334.406270267,0.715897323093,4.48715135558,8651.39495563507,2.54,1.62,25,0.0372,0.94
-489.99220925199995,0.0721435546875,8.954052734380001,7151.6829662323,0.9,3.57,20,0.0153,0.31
-270.384681294,0.28211850021400003,16.07578125,2550.481026172638,0.62,2.28,4,0.0376,0.49
-185.26283686,0.298706054688,4.453125,5387.972423553467,2.94,4.56,17,0.0105,0.54
-317.490521019,0.712890625,4.51889648438,7528.079284191132,3.62,2.5,20,0.084,0.92
-272.084253796,-0.002197265625,4.5414453125,3728.674461603165,2.17,1.31,16,0.0616,0.23
-261.23880806,0.365966796875,4.4454785156300005,6601.948585271834,3.17,2.09,28,0.0404,0.57
-291.753920155,0.31640625,4.56013671875,1965.0881764888766,4.48,3.46,4,0.0875,0.54
-308.828202548,0.69873046875,4.4690625,3478.4275319576263,4.81,1.63,11,0.0831,0.89
-261.4396207,0.4296875,4.4670410156300004,6176.1171901226035,3.81,4.19,17,0.0577,0.63
-138.88581500200002,-0.072998046875,4.473828125,3594.0594766139984,3.35,3.12,18,0.0255,0.16
-408.66365236800004,-0.058837890625,4.5200390625,3020.4704563617706,1.19,1.07,4,0.0887,0.13
-335.59851927,0.81201171875,4.51708984375,2164.3350191116333,3.14,0.37,5,0.0685,1.0
-316.081348622,0.54296875,4.5744628906300004,7604.063017368317,4.97,3.19,25,0.0979,0.75
-179.416137837,-0.072998046875,4.4626953125,1981.2127223014832,1.99,1.82,10,0.028,0.16
-292.35482628200003,0.04736328125,4.4761328125,3534.3614761829376,1.24,0.32,24,0.0346,0.28
-255.92939466200002,0.373046875,4.46875488281,3738.368811845779,4.62,4.55,11,0.0515,0.58
-199.32356754900002,0.167724609375,4.50419921875,4867.887994766234,4.87,4.07,12,0.0217,0.41
-297.42902790200003,0.54296875,4.4997558593800004,6445.350087881087,4.39,3.22,21,0.0735,0.73
-243.713563642,-0.193359375,4.5567578125,3197.227189064026,2.2,4.86,9,0.0971,0.09
-189.35538503900003,-0.002197265625,4.490390625,2552.4651970863347,4.36,0.33,14,0.0384,0.24
-342.437797598,0.5146484375,4.550390625,4874.125678539276,2.91,4.49,11,0.0769,0.75
-489.257233236,0.581909179688,4.4603515625,4176.905162811279,1.36,3.84,6,0.0138,0.82
-167.488973563,-0.03759765625,4.47036132812,4501.807557344438,3.64,1.82,26,0.034,0.18
-608.98064434,0.30224609375,4.5,10549.201979398727,1.35,4.4,18,0.049,0.51
-197.865332178,-0.25,4.5911328125,2733.001996040344,4.42,0.65,13,0.0777,0.07
-223.39610811400001,-0.25,4.59921875,3400.392492771149,2.99,1.45,21,0.0862,0.11
-790.384773231,0.76953125,35.083203125,8352.19055557251,1.43,1.12,12,0.0543,0.98
-275.258256751,0.27392578125,4.47291015625,3123.2166650295258,3.96,3.78,8,0.0681,0.46
-412.42118858599997,0.373046875,4.4515625,2991.8704941272736,2.02,3.38,3,0.0606,0.57
-350.188387505,0.55712890625,4.5256640625,4611.034919023514,3.07,1.31,14,0.0862,0.73
-355.97729183,0.238525390625,4.46390625,4999.839843034744,1.56,4.87,11,0.0273,0.46
-317.80037693,0.203125,4.55109375,3628.991343736649,3.32,4.86,7,0.0986,0.41
-210.537749479,0.734130859375,4.4986328125,4827.0090305805215,4.14,3.16,17,0.036,0.97
-327.52125389,-0.115478515625,4.5087890625,4944.650048494339,1.02,2.03,20,0.056,0.1
-170.08193772200002,-0.2216796875,4.50454101562,2461.8472084999084,3.32,0.66,14,0.0582,0.03
-277.080220465,0.6279296875,4.476538085940001,8545.584403276443,2.12,4.8,30,0.0245,0.85
-291.051771928,0.146484375,4.54130859375,4420.388687849045,2.42,4.15,12,0.0627,0.38
-289.391774773,0.55712890625,4.515625,6804.151118516923,3.63,3.87,16,0.0652,0.75
-200.002567616,-0.002197265625,4.47839355469,3025.148866891861,4.3,4.59,11,0.0365,0.21
-224.94557498,0.422607421875,4.49353515625,6683.1411130428305,2.95,3.32,28,0.0302,0.64
-257.233950018,0.65625,4.4969140625,1213.2835698127749,4.77,2.27,1,0.058,0.86
-166.64266767799998,0.146484375,4.46072265625,2309.2989420890813,4.72,2.84,7,0.0219,0.38
-130.88943022200002,-0.25,4.4677734375,3293.44043636322,2.18,1.07,30,0.0339,0.02
-153.895811233,-0.143798828125,4.4704589843800004,4003.407907724381,4.67,4.66,17,0.0322,0.09
-306.616000275,0.13232421875,107.217636719,9659.45940709114,0.39,3.89,24,0.0739,0.32
-217.765842655,-0.15087890625,4.56497070312,5787.262260913849,4.81,2.61,26,0.081,0.12
-318.288871024,0.1181640625,4.4931640625,2093.5803020000462,1.68,4.12,5,0.0483,0.35
-209.963918304,0.365966796875,4.4857421875,10413.755224466324,4.47,4.98,26,0.0357,0.59
-224.360343424,0.153564453125,4.509765625,2688.000151872635,4.87,0.35,13,0.051,0.38
-210.26920456599998,0.436767578125,4.49523925781,3727.807117462158,2.69,3.86,15,0.0296,0.67
-247.244818666,0.486328125,4.48551269531,3600.1011850833893,3.29,1.48,17,0.047,0.71
-642.7006403419999,0.41552734375,4.48177734375,4911.503145933151,1.27,0.76,11,0.0546,0.6
-220.68009425900001,0.564208984375,4.4987890625,1800.603511095047,4.26,2.06,3,0.0264,0.79
-122.423538114,-0.25,4.50634765625,3906.5004060268398,4.21,3.2,25,0.025,0.04
-397.357947174,-0.0234375,4.53837890625,9137.356719017027,1.56,4.11,23,0.0842,0.18
-237.15035704,0.560668945313,4.50220703125,3806.677830457688,2.41,0.57,18,0.0124,0.8
-340.887308232,0.734130859375,4.50796875,2184.4529514312744,3.72,3.59,2,0.0951,0.9
-266.875451155,0.76953125,4.51013671875,4183.110953330995,3.35,2.52,16,0.0427,0.98
-300.76988398599997,0.507568359375,4.4916015625,3506.8089685440063,3.73,1.36,10,0.0804,0.69
-297.99847465,0.705810546875,15.06484375,2958.6097106933594,0.84,0.48,8,0.0173,0.95
-431.27294608,0.38720703125,10.828125,1819.3751866817474,1.42,1.73,2,0.0535,0.62
-410.605606748,0.2314453125,4.485400390630001,5510.9832751750955,1.58,1.23,21,0.0612,0.43
-201.431392235,-0.09423828125,4.490390625,5378.946719408035,2.56,2.62,21,0.0613,0.13
-337.11177743900004,0.259765625,12.46640625,1975.2510724067688,0.28,3.67,2,0.0973,0.47
-242.854558406,0.16064453125,4.517138671880001,6053.332714319228,3.74,3.15,20,0.0394,0.39
-170.990597354,-0.0906982421875,4.4733886718800004,2250.6185648441315,1.06,1.19,17,0.0138,0.15
-230.312184774,0.567749023438,4.4661816406199994,6666.049329042436,2.23,3.94,24,0.0182,0.8
-338.25918497099997,0.096923828125,4.4314453125,2152.996889591217,1.58,1.66,8,0.0376,0.3
-146.368709315,-0.17919921875,4.48375,1164.5839886665344,4.42,4.84,1,0.037,0.06
-367.577585631,0.15002441406300002,10.297265625,1735.2289507389069,0.81,0.35,5,0.0129,0.39
-351.527231393,0.3447265625,45.6125,8070.480250120164,0.26,1.11,30,0.0877,0.51
-845.56056185,0.13232421875,4.5125,10330.53623843193,1.14,3.63,10,0.0927,0.3
-286.122505301,0.2314453125,4.505703125,3555.376259803772,2.46,1.41,18,0.0612,0.42
-164.017840764,-0.0482177734375,4.46947265625,1218.2502498626711,2.71,4.27,2,0.0131,0.19
-157.848283366,-0.2216796875,4.4814453125,1311.8488464355466,2.71,4.42,3,0.0551,0.02
-148.233519875,-0.0765380859375,4.462890625,4013.721159219742,3.54,4.96,24,0.0145,0.16
-247.77957632,-0.13671875,4.5882421875,6038.572006702423,4.84,1.99,26,0.0768,0.18
-315.261531856,0.58544921875,4.53154296875,3563.0359978675842,4.54,1.43,7,0.0957,0.76
-224.513026113,-0.25,4.60656738281,7602.166495800018,3.54,4.57,28,0.0916,0.09
-452.214464551,0.210205078125,28.748984375,3492.1835658550262,0.84,3.2,6,0.0198,0.45
-263.490579694,0.402866612415,38.5575390625,4675.11519265175,0.26,1.16,24,0.0361,0.62
-186.42433843900002,0.111083984375,4.45513916016,6035.118782520294,3.24,4.17,25,0.0134,0.35
-232.42767767400002,0.266845703125,4.466845703130001,2837.2358570098877,2.65,1.52,11,0.0346,0.48
-257.25240147200003,0.3447265625,4.47138671875,2994.6953358650208,3.04,4.01,7,0.0485,0.55
-591.4748087869999,0.41552734375,38.1675,6124.551301002502,1.04,2.02,11,0.0281,0.66
-221.78688368299999,-0.0234375,4.4278125,2998.734552383423,2.93,3.43,11,0.0285,0.2
-249.842876822,0.24560546875,4.5346875,6851.808372497559,4.08,2.7,29,0.0545,0.47
-428.85296707699996,0.04736328125,4.4678125,2679.100565195084,1.33,1.16,6,0.0745,0.23
-229.408054122,-0.12255859375,4.4916015625,5899.495976448059,1.57,2.64,30,0.0611,0.08
-194.65364771900002,0.365966796875,4.4411328125,6306.5691685676575,4.29,1.97,27,0.0246,0.59
-334.280422816,0.47216796875,4.4425488281300005,9275.343634366991,2.62,2.97,31,0.0459,0.68
-217.61829825900003,0.167724609375,4.46484375,4180.3087310791025,2.05,0.52,30,0.0353,0.39
-483.186801786,0.011962890625,4.4391796875,5822.428772926331,1.0,2.73,16,0.035,0.23
-341.568726187,0.373046875,4.51840820313,5444.721358060837,2.4,2.25,19,0.0688,0.59
-200.40529128,0.624389648438,4.498046875,995.4700932502748,2.68,0.42,0,0.0148,0.86
-305.80860951,0.033203125,95.1155175781,9831.034473896028,0.34,2.49,32,0.0814,0.27
-416.90365251,0.18896484375,4.52984375,10631.222633361816,1.81,3.98,26,0.0668,0.39
-309.583391231,0.38720703125,47.8325,5380.918520927429,0.32,3.62,11,0.0682,0.59
-248.877394085,0.01904296875,4.49560546875,5870.3865225315085,3.64,4.11,16,0.0809,0.21
-205.47003982099997,-0.037156974155300004,4.493671875,3830.33253121376,3.36,1.56,21,0.0414,0.18
-332.52909697,0.18896484375,4.52259765625,4423.121861696243,2.01,1.92,16,0.035,0.42
-205.76436291,-0.13671875,4.53902832031,3000.7822864055634,4.65,3.82,11,0.063,0.1
-256.637323262,0.47216796875,4.4983984375,3853.1567027568817,4.51,2.93,13,0.0619,0.68
-155.875760724,-0.186808991897,4.510766601559999,2750.710966587067,3.74,2.23,15,0.0456,0.06
-288.316836715,0.7412109375,4.4349609375,3497.2087824344635,1.91,0.45,11,0.0224,0.97
-174.106972446,0.50048828125,4.47412109375,3158.851928472519,4.3,2.0,15,0.0203,0.73
-271.906202186,0.0048828125,4.57173828125,3194.9229826927185,3.34,1.1,16,0.0822,0.24
-248.282324518,0.0048828125,4.4773046875,1866.7847352027893,1.81,0.37,6,0.0503,0.21
-337.58871949900004,0.61376953125,4.4898046875,5934.242291212083,2.87,0.3,26,0.0786,0.8
-229.447023226,0.719970703125,4.4846484375,2050.6613841056824,3.31,1.71,7,0.0351,0.94
-236.48792085,0.07568359375,4.5,5800.314788103105,3.27,3.83,29,0.0641,0.28
-250.39825483299998,0.575019644955,4.4751953125,3962.0944545269012,3.33,1.98,15,0.0452,0.79
-389.772373608,0.31640625,4.51171875,2506.464148759842,2.12,0.68,5,0.0786,0.54
-231.427684709,0.054443359375,4.52783203125,5307.92662358284,4.27,0.37,25,0.0473,0.3
-219.352378518,0.6881103515629999,4.49106445313,9176.257999420166,3.75,2.3,29,0.0173,0.92
-198.41239204400003,-0.06591796875,4.473046875,1471.7667260169985,3.09,0.31,3,0.0556,0.15
-170.67259514399998,-0.058837890625,4.4893676757800005,7037.8483090400705,4.63,4.92,29,0.038,0.17
-243.937593433,0.61376953125,4.50795898437,3948.155309200287,4.4,0.9,18,0.042,0.85
-242.896589425,0.13232421875,4.47771484375,2776.295631170273,3.6,1.41,8,0.0571,0.33
-397.152616174,0.41552734375,35.032265625,4431.8210904598245,0.89,3.47,7,0.0548,0.62
-259.385398288,-0.0234375,4.5657421875,2442.3840618133545,3.08,1.35,8,0.0812,0.2
-426.423477101,0.309326171875,4.53140625,10281.430510044098,1.96,4.18,23,0.0599,0.53
-179.80421452599998,0.2314453125,4.4954296875,3049.9815278053284,3.34,2.7,16,0.0189,0.47
-298.345113254,0.18896484375,4.571875,2016.6747014522552,3.36,2.31,6,0.0984,0.4
-365.597474645,0.606689453125,4.504892578130001,4817.91988992691,2.13,3.0,11,0.0462,0.83
-221.415194775,0.1748046875,7.310234375,1045.0072338581083,0.45,2.37,1,0.037,0.39
-453.20341256800003,0.2880859375,4.4326171875,2745.4818241596217,1.45,0.55,10,0.0341,0.5
-324.16899457700003,0.712890625,4.5715332031300004,7078.588001012801,4.49,1.26,19,0.0966,0.94
-224.542704978,-0.09423828125,4.48806640625,6844.901713371277,3.17,0.4,31,0.078,0.11
-223.042284506,0.125244140625,4.516333007809999,9934.564334154129,3.94,4.46,29,0.043,0.36
-452.55393028699996,0.61376953125,4.529765625,5812.284625291823,2.47,0.8,14,0.0993,0.79
-157.042143761,-0.25,4.5208984375,1283.5265836715698,3.15,3.67,5,0.0448,0.07
-196.587735518,0.7447509765629999,4.44287109375,1606.8029470443726,3.08,2.13,5,0.017,0.98
-179.656231295,-0.09423828125,4.47978515625,2117.4140617847447,2.93,1.72,13,0.0456,0.13
-204.46675364799998,-0.108395528533,4.48046875,2438.152297258377,4.41,1.09,9,0.061,0.13
-185.85756813400002,0.011962890625,4.498046875,669.698073387146,1.72,3.47,0,0.0233,0.25
-214.451248946,0.705810546875,4.440078125,1646.1466336250305,4.2,2.03,4,0.0148,0.94
-306.411099876,0.1748046875,4.569296875,1639.1419429779053,4.09,2.74,3,0.0968,0.36
-278.639028993,0.493408203125,4.48357421875,4201.976684093474,2.32,4.97,12,0.0344,0.71
-638.769551695,0.38720703125,4.4884765625,7949.908639669417,1.76,1.67,12,0.0974,0.57
-213.797154965,0.408447265625,4.500537109380001,5907.310088634491,3.55,2.78,20,0.0284,0.64
-346.414736691,0.18896484375,37.4380078125,5306.966531515122,0.29,1.14,23,0.0942,0.4
-306.541938852,0.69873046875,40.7704980469,5432.175138950348,0.68,2.11,13,0.0426,0.93
-315.141140661,0.663330078125,4.5011328125,7050.7085411548605,4.47,0.4,26,0.0897,0.83
