0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,n_dop_conc,i_dop_conc,p_dop_conc
-1.5307143e-07,-1.3160223e-07,-1.1271392e-07,-9.6183419e-08,-8.1741995e-08,-6.9188153e-08,-5.8315249000000006e-08,-4.8930417999999996e-08,-4.0868567999999995e-08,-3.3972269000000004e-08,-2.8099575e-08,-2.312241e-08,-1.8924033e-08,-1.5400906e-08,-1.2460633999999997e-08,-1.0020142999999999e-08,-8.0046565e-09,-6.3521778e-09,-5.0056373e-09,-3.91437e-09,-3.0375484e-09,-2.3374795e-09,-1.7830394e-09,-1.3481117e-09,-1.0086206e-09,-7.4720402e-10,-5.474172e-10,-3.9628794e-10,-2.8335485e-10,-1.9998545e-10,-1.3909735e-10,-9.5290473e-11,-6.4259927e-11,-4.2534092e-11,-2.7644288e-11,-1.7617222e-11,-1.098483e-11,-6.6986133e-12,-3.9785903e-12,-2.305388e-12,-1.3000005e-12,-7.0977938e-13,-3.7261229e-13,-1.8501586e-13,-8.2883668e-14,-2.8505689e-14,-1.1217117000000002e-16,4.0058525e-12,2.1969285e-14,2.5993052999999998e-14,7.7011543e-12,3.0116266e-14,3.1517253e-14,1.1976647e-11,3.4168657999999997e-14,3.5990957000000004e-14,3.8848656e-14,4.3900669000000007e-14,5.4192396e-14,8.0383471e-14,1.66782e-13,5.1122509e-13,2.0190884e-12,8.865794699999998e-12,4.0350928999999995e-11,1.8573287e-10,6.9234639e-10,3.5084888e-09,1.7178258000000003e-08,8.2063566e-08,3.8633645e-07,1.8031104e-06,8.3588134e-06,3.8327167e-05,0.00017034272,0.0006812142599999999,0.0021554082000000002,0.0051373834999999994,0.0098292242,0.016252427,0.024372031000000002,0.03412663,0.04544282,0.058245239000000004,0.072461866,0.08802597300000001,0.10487645,0.12295732,0.14221689,0.16260827,0.18408695,0.20661172,0.23014372,0.25464604,0.28008333,0.30642143,0.33362703,0.36166731,0.39050962,0.42012109,0.45046822,0.48151640000000007,134276496113786421248,236047823318057,33728730865886785536
-8.7029602e-09,-7.3688833e-09,-6.2137958e-09,-5.2176515e-09,-4.3619392e-09,-3.629876e-09,-3.0062946e-09,-2.4775951e-09,-2.0313684e-09,-1.6565583e-09,-1.3430756e-09,-1.0824322e-09,-8.671229699999999e-10,-6.9025875e-10,-5.4567386e-10,-4.2829559000000006e-10,-3.3368844e-10,-2.5797041e-10,-1.9779772e-10,-1.5035152e-10,-1.1322881e-10,-8.44577e-11,-6.2383049e-11,-4.5563476e-11,-3.2909646e-11,-2.3359858e-11,-1.6543364000000002e-11,-1.1503599e-11,-7.8833251e-12,-5.3212612e-12,-3.5354078999999998e-12,-2.308691e-12,-1.4808196000000001e-12,-9.3190796e-13,-5.7451037e-13,-3.4674851e-13,-2.0447407e-13,-1.176246e-13,-6.582103099999999e-14,-3.5649935e-14,-1.863051e-14,-9.3426797e-15,-4.4572208e-15,-1.9992979000000003e-15,-8.2425187e-16,-2.9378028e-16,-6.7071202e-17,3.4078607e-17,9.929428300000001e-17,1.7633651e-16,2.9878122999999997e-16,5.0413688e-16,8.520728199999998e-16,1.4476557000000001e-15,2.4804755e-15,5.878626e-14,1.0316586999999999e-13,1.8262701999999998e-13,3.2647496999999997e-13,5.9272686e-13,1.1128120000000001e-12,2.2579412e-12,5.3483253e-12,1.5856239e-11,5.8151706000000003e-11,2.4372092000000003e-10,1.0869413e-09,4.9661206e-09,2.2880256000000003e-08,1.0568328999999999e-07,4.8835075e-07,2.2545571000000002e-06,1.0360713000000001e-05,4.6694752e-05,0.00019585247,0.00068350759,0.0018215511999999999,0.0038075694,0.0067024076,0.010508881000000001,0.015212122,0.020792077,0.027227147,0.034495236,0.042573988,0.051440744000000004,0.061072395,0.071445164,0.08253437799999999,0.094314146,0.10675701,0.11983348,0.13351145,0.14775545,0.16252557,0.17777609,0.19345351,0.20949369999999998,0.22581788,0.24232658,0.25889047,0.27533646,13365955165464459264,69984199600227168,26791683248190369792
-3.7970218e-09,-3.2111382e-09,-2.7046723e-09,-2.268506e-09,-1.8945424e-09,-1.5747158e-09,-1.3027862e-09,-1.0723395e-09,-8.7828324e-10,-7.1547991e-10,-5.7960483e-10,-4.6679739e-10,-3.7363849e-10,-2.9712612e-10,-2.3472435e-10,-1.8414341000000001e-10,-1.4337784e-10,-1.1078578999999999e-10,-8.49125e-11,-6.451849699999999e-11,-4.859032e-11,-3.6248538e-11,-2.6768536e-11,-1.9565409e-11,-1.4141653e-11,-1.0101766000000001e-11,-7.127942e-12,-4.9631479e-12,-3.4087981e-12,-2.3074978e-12,-1.5375323999999998e-12,-1.0080118e-12,-6.4948895e-13,-4.1085132999999996e-13,-2.5485857999999996e-13,-1.5490138e-13,-9.206983e-14,-5.332649e-14,-2.9998478e-14,-1.6270995e-14,-8.3824726e-15,-3.9442653e-15,-1.4742804999999999e-15,-5.9792276e-17,8.557736199999999e-16,1.6179981000000002e-15,2.4622985e-15,3.5792727e-15,5.165312500000001e-15,7.4674622e-15,1.0830498999999998e-14,1.5752907e-14,2.2962686000000003e-14,3.3525099999999996e-14,4.900261400000001e-14,7.169176999999999e-14,1.0501584000000001e-13,1.5434046000000002e-13,2.2952743e-13,3.5527407e-13,6.1654336e-13,1.367617e-12,4.1965178e-12,1.6379979999999997e-11,7.1471256e-11,3.2446241e-10,1.4916895e-09,6.8843861e-09,3.1774938e-08,1.4684805e-07,6.787156699999999e-07,3.1327120000000004e-06,1.4371366e-05,6.428781699999999e-05,0.0002630209,0.0008713852699999999,0.0021892525,0.0043760658000000004,0.0074750562,0.011480500000000001,0.016368685,0.022109953999999998,0.028673211,0.0360275,0.044142464000000006,0.052988369,0.062535911,0.072755973,0.08361919799999999,0.095095587,0.10715391,0.11976094,0.13288047,0.14647174,0.16048724,0.17486911,0.18954299,0.20440693,0.21930926,0.23399941,0.2480018,0.26023803,37153522909717274624,56885293084384016,8550667128846806016
-3.6528921999999993e-07,-3.1535316e-07,-2.7131304999999996e-07,-2.325459e-07,-1.9855474999999999e-07,-1.6886222e-07,-1.4300326e-07,-1.2057451e-07,-1.0121238999999999e-07,-8.455724e-08,-7.0296827e-08,-5.8145933999999996e-08,-4.7836408e-08,-3.9134227e-08,-3.1827221000000005e-08,-2.5720929e-08,-2.0661155e-08,-1.6450668000000003e-08,-1.3038566e-08,-1.0270231000000001e-08,-8.0140611e-09,-6.2022337e-09,-4.7587037e-09,-3.6183826e-09,-2.7253011e-09,-2.0317154e-09,-1.4987975e-09,-1.0927833e-09,-7.8739341e-10,-5.6021043e-10,-3.9321376000000003e-10,-2.7196855e-10,-1.8522601e-10,-1.2408308999999999e-10,-8.1632893e-11,-5.319776e-11,-3.3345767e-11,-2.0628303e-11,-1.2467658e-11,-7.3493884e-12,-4.2183870000000005e-12,-2.3538709e-12,-1.2740728e-12,-6.6844331e-13,-3.3630162999999996e-13,-1.5845273e-13,-6.4313316e-14,-1.4785303000000002e-14,1.2302832e-14,2.9133219e-14,5.397476e-12,5.3642807000000005e-14,6.4857509e-14,1.2831525e-11,1.5852504e-11,1.8823573e-11,2.143186e-11,2.3290423e-11,2.3961338e-11,2.3008572e-11,1.7683185e-13,4.2221922000000006e-13,1.5293341e-12,6.6002505e-12,2.9971739e-11,1.3794313e-10,6.3715471e-10,2.7626540000000006e-09,1.3124542e-08,6.1805461e-08,2.8883536e-07,1.3429594e-06,6.217979799999999e-06,2.8595936e-05,0.0001289407,0.000540394,0.0018676085000000002,0.0048736621,0.0099816821,0.017306189,0.026821085,0.038441027,0.052063998,0.067590096,0.084928086,0.10399663,0.12472337,0.14704333,0.170898,0.19623488,0.22300592,0.25116759,0.28067979,0.31150537,0.34360971,0.37696029,0.41152624,0.4472782,0.48418743,0.52222661,0.56136944,0.60159039,113501081567231426560,152756605823807,118576874816716455936
-1.2712489e-06,-1.1067251999999999e-06,-9.5982468e-07,-8.2966689e-07,-7.144324399999999e-07,-6.1290464e-07,-5.2370063e-07,-4.4566952e-07,-3.7764001e-07,-3.1856056e-07,-2.6746397999999997e-07,-2.2348952e-07,-1.8579953e-07,-1.5365313e-07,-1.2636241e-07,-1.0332146e-07,-8.396928499999999e-08,-6.780911200000002e-08,-5.4395339000000004e-08,-4.332989700000001e-08,-3.4261468e-08,-2.6883345000000004e-08,-2.0920593999999996e-08,-1.6140874e-08,-1.2340229e-08,-9.3445884e-09,-7.0044286e-09,-5.194679e-09,-3.8078329e-09,-2.7580081e-09,-1.972074e-09,-1.3906393e-09,-9.6637978e-10,-6.610947e-10,-4.4470965e-10,-2.9379754e-10,-1.9041671e-10,-1.240662e-10,-7.4998802e-11,-1.4195456e-10,-2.9935447e-11,-1.5361654999999998e-11,-8.5482552e-12,-4.607103599999999e-12,-2.4026291e-12,-1.2077431999999999e-12,-5.813420199999999e-13,-2.6204524000000003e-13,-1.0578160000000001e-13,-3.4591332999999994e-14,-5.9434866000000005e-15,2.8934665999999995e-15,3.6832572999999995e-15,2.248904e-15,1.0527675e-15,5.4658077e-16,4.6443527e-16,7.365986500000001e-16,2.2831336000000002e-15,1.0548005000000001e-14,5.279524e-14,2.5946577e-13,1.245303e-12,5.8835006e-12,-8.022780999999999e-11,-9.3917754e-11,1.4817216e-10,1.8832483e-09,1.110741e-08,5.6013923e-08,2.6766862e-07,1.2526267e-06,5.8097460999999996e-06,2.6777911e-05,0.00012181334999999999,0.00052795628,0.0019672738,0.0055367042,0.011710973000000001,0.020282781,0.030961316000000003,0.043558550999999994,0.05797168,0.07414435,0.092039426,0.11162397,0.13286278,0.15571676,0.18014365,0.20609691,0.2335368,0.26241693,0.29269399,0.3243256,0.35727109,0.39149177,0.42695091,0.46361366,0.50144697,0.54041946,0.58050133,0.62166422,498884487460012687360,86496791877569568,220292646305345601536
-6.120818000000001e-07,-5.2980061e-07,-4.5697280999999997e-07,-3.9279039000000005e-07,-3.3637308000000004e-07,-2.8698925e-07,-2.4385444e-07,-2.0636972e-07,-1.7389915999999999e-07,-1.4587566e-07,-1.218016e-07,-1.0121126000000001e-07,-8.3683253e-08,-6.88198e-08,-5.6285214999999996e-08,-4.576799400000001e-08,-3.698664700000001e-08,-2.9701894000000003e-08,-2.3695719e-08,-1.8772108000000002e-08,-1.4759851000000002e-08,-1.1517233e-08,-8.9124722e-09,-6.8379859e-09,-5.1991841e-09,-3.9139496e-09,-2.916922e-09,-2.1499194e-09,-1.5670433e-09,-1.1275014e-09,-8.006917900000001e-10,-5.6073117e-10,-3.8683393e-10,-2.6258156e-10,-1.7513998999999998e-10,-1.1465333000000001e-10,-7.427722e-11,-4.6177812e-11,-2.8343353000000003e-11,-1.6923209e-11,-9.8459664e-12,-5.5634506e-12,-3.0476642000000004e-12,-1.6151893999999998e-12,-8.2326607e-13,-3.9916837999999997e-13,-1.7787547e-13,-6.6840306e-14,-1.4621626e-14,7.2304019e-15,8.9101804e-12,1.4979838999999997e-14,1.3405567e-14,1.1751919000000001e-11,9.674114799999999e-15,8.2093304e-15,7.198031400000001e-15,7.1363516e-15,9.6783137e-15,2.147866e-14,7.194221e-14,2.9516537e-13,1.3088681e-12,5.9672499e-12,2.7469340999999998e-11,1.2686459e-10,5.8652748e-10,2.4342316e-09,1.1894102e-08,5.6576845999999995e-08,2.6534506e-07,1.2354267e-06,5.7253985999999994e-06,2.6370828999999998e-05,0.00011955897,0.00051096559,0.0018409435999999998,0.0050116701,0.010533346,0.018541102,0.029044524,0.04199143599999999,0.057294352,0.074853013,0.09456879,0.11634994,0.14011329,0.16578410000000002,0.1932953,0.22258659,0.25359387,0.28628746,0.32061432,0.35652585,0.39398447,0.43295343,0.47339790000000004,0.51528517,0.5585844,0.60326629,0.64930295,0.69666763,167109061431070359552,776247116628692,201836636368155967488
-8.720733e-07,-7.5674149e-07,-6.5444787e-07,-5.6405589e-07,-4.8443661e-07,-4.1449621999999996e-07,-3.5331629999999996e-07,-2.9997072999999995e-07,-2.5359761e-07,-2.1350482e-07,-1.7892485e-07,-1.4923739000000001e-07,-1.2386979e-07,-1.0229022e-07,-8.4021461e-08,-6.8626782e-08,-5.5723169000000006e-08,-4.4968646e-08,-3.6057979e-08,-2.8717282000000002e-08,-2.2704254e-08,-1.7817563999999998e-08,-1.3871185e-08,-1.070892e-08,-8.1931824e-09,-6.2098544e-09,-4.6601056e-09,-3.4595633e-09,-2.5409087e-09,-1.8421394e-09,-1.3185827e-09,-9.3136524e-10,-6.4821991e-10,-4.4391302999999997e-10,-2.9891918e-10,-1.979602e-10,-1.2806648000000001e-10,-8.4980308e-11,-5.0424486e-11,-3.2177594e-11,-1.7970981e-11,-1.0290133999999999e-11,-5.7164537000000005e-12,-3.0755172000000002e-12,-1.5992428e-12,-8.004904999999999e-13,-3.8062306e-13,-1.6595904e-13,-6.2061514e-14,4.7767416e-12,1.4109291e-15,5.7089144e-15,5.142079e-15,3.4342397999999996e-15,1.9079917999999997e-15,8.871337499999999e-16,4.0643683e-16,6.808175999999999e-16,3.0120575e-15,1.3260816e-14,5.7795184e-14,2.572005e-13,1.1668587e-12,5.3513557999999995e-12,2.4664563e-11,1.1391656999999999e-10,5.265720400000001e-10,2.2819560000000002e-09,1.0896701000000002e-08,5.1243230000000005e-08,2.3897511e-07,1.109793e-06,5.1383855e-06,2.3678107e-05,0.00010766905,0.00046545800000000003,0.0017248463,0.0048569508,0.010441605999999999,0.018617576,0.029418548,0.042842042000000004,0.058850361,0.077383249,0.098371346,0.12174445,0.14743556,0.17538258,0.20552825,0.23781974,0.27220754,0.30864577,0.34707989,0.38747937,0.42983287,0.47408719,0.52020854,0.56816726,0.61793376,0.66948059,0.72279043,0.77783446,194536008162266939392,4655860935229582,428548520397440942080
-6.240157e-07,-5.4010796e-07,-4.6584719e-07,-4.0037876000000004e-07,-3.4281534999999996e-07,-2.9240865000000004e-07,-2.4840737000000003e-07,-2.1015823e-07,-1.7702847999999998e-07,-1.4844272e-07,-1.2388981e-07,-1.0289263e-07,-8.502210099999999e-08,-6.9879526e-08,-5.7113402999999996e-08,-4.6404079000000005e-08,-3.747350499999999e-08,-3.006862e-08,-2.3966495e-08,-1.8967855e-08,-1.490014e-08,-1.1614528999999997e-08,-8.9789451e-09,-6.8812981e-09,-5.2261127e-09,-3.9304177e-09,-2.9264945e-09,-2.1547112e-09,-1.5690623e-09,-1.1281698e-09,-8.0058931e-10,-5.6029257e-10,-3.8638302999999997e-10,-2.6223116000000003e-10,-1.7493873e-10,-1.1457976000000001e-10,-7.358400799999999e-11,-4.6214543e-11,-2.8387431e-11,-1.6989985000000002e-11,-9.9032397e-12,-5.6129340999999995e-12,-3.0847494e-12,-1.6406099999999998e-12,-8.3986284e-13,-4.0822044e-13,-1.8100265e-13,-6.5038954e-14,-8.4750637e-15,2.0949584999999997e-12,2.7558967999999998e-14,3.0939729999999997e-14,3.1492507999999997e-14,3.1024203e-14,3.0178852999999996e-14,2.9151783e-14,2.8156124e-14,2.7735928999999998e-14,2.9547025999999997e-14,4.0048654e-14,8.7578803e-14,3.0106306e-13,1.2735193000000002e-12,5.742273400000001e-12,2.6357984999999997e-11,1.2161204e-10,5.6198773e-10,2.5037037e-09,1.1787623e-08,5.5048252e-08,2.5586066e-07,1.1859478e-06,5.484152e-06,2.524348e-05,0.00011442146999999999,0.00048894615,0.0017641423000000001,0.0048279083,0.010228924,0.01815245,0.028633755,0.041631102,0.05706449,0.074840802,0.094867454,0.11705826,0.14133497,0.16762719,0.19587168,0.22601151,0.25798932,0.29177069,0.32730436,0.36454789,0.40346426,0.44401769999999996,0.48617466,0.52990354,0.57517435,0.62195849,0.67022855,0.7199581,146892627764387217408,23988329190194848,251188643150957182976
-3.3395433e-08,-2.8432298000000002e-08,-2.4109912999999998e-08,-2.0361038000000002e-08,-1.7122366000000004e-08,-1.4335588e-08,-1.1946915e-08,-9.908108e-09,-8.1762627e-09,-6.7119083e-09,-5.4798996e-09,-4.4487223e-09,-3.5906565e-09,-2.87981e-09,-2.2939632e-09,-1.8151847e-09,-1.4262147e-09,-1.1120848e-09,-8.6012924e-10,-6.5992806e-10,-5.0177368e-10,-3.7809231e-10,-2.8214535e-10,-2.0836226e-10,-1.5221867e-10,-1.0992682e-10,-7.821888399999999e-11,-5.5265891000000006e-11,-3.8402654e-11,-2.6302851e-11,-1.7733743e-11,-1.1766496e-11,-7.6727109e-12,-4.912668799999999e-12,-3.0842348999999997e-12,-1.8970774e-12,-1.1416162e-12,-6.7114582e-13,-3.8485824e-13,-2.1486259e-13,-1.1630583e-13,-6.0723901e-14,-3.0397099e-14,-1.4484012e-14,-6.459949399999999e-15,-2.6288453999999998e-15,-9.078748800000002e-16,-1.748592e-16,1.4911024e-16,3.6215397000000005e-16,6.2842609999999995e-16,1.0699367e-15,1.8425352e-15,3.1945790999999997e-15,5.5742729e-15,9.7741848e-15,1.7231583000000002e-14,7.3794741e-13,1.2971601000000002e-12,2.2687593999999998e-12,3.959156e-12,6.963861500000001e-12,1.2722307000000001e-11,2.592314e-11,6.566414499999999e-11,2.1777159e-10,8.7898821e-10,3.8907899e-09,1.7788175e-08,8.205013300000002e-08,3.7931336999999997e-07,1.7524777e-06,8.073866799999999e-06,3.6747228e-05,0.00015945399,0.0006017687,0.0017748259,0.0040358881,0.0075302834,0.012279161,0.018262308999999997,0.025447893,0.033801379,0.043288223,0.053874606,0.0655275,0.078214483,0.09190346,0.10656231,0.12215858,0.13865895,0.15602887,0.17423189,0.19322899999999998,0.2129777,0.2334308,0.25453491,0.27622829,0.29843793,0.32107552,0.34403158,0.36716719,19098532585662328832,88104887300801,57809604740571873280
-4.9557684e-07,-4.2867644e-07,-3.69507e-07,-3.1746763000000003e-07,-2.7174381000000003e-07,-2.3177381e-07,-1.9689487e-07,-1.6661943000000002e-07,-1.4037957e-07,-1.1776186000000001e-07,-9.834235099999998e-08,-8.173935099999999e-08,-6.7593787e-08,-5.5602239000000004e-08,-4.548756299999999e-08,-3.6998943e-08,-2.9913505000000003e-08,-2.4026158e-08,-1.9170058e-08,-1.5188698999999998e-08,-1.1941725e-08,-9.3162465e-09,-7.2080355e-09,-5.5255517e-09,-4.1960839e-09,-3.1547990000000004e-09,-2.3470356e-09,-1.7258332e-09,-1.2546158e-09,-8.9982428e-10,-6.366676799999999e-10,-4.4375245e-10,-3.0479567e-10,-2.0572671e-10,-1.3638125e-10,-8.8709245e-11,-8.5912599e-11,-3.5190646e-11,-5.0368288000000003e-11,-1.2683092e-11,-7.3118755e-12,-4.0961759e-12,-2.2265416e-12,-1.1714211e-12,-5.9610593e-13,-2.9035584e-13,-1.3317039e-13,-5.5730314999999993e-14,-2.0201937e-14,-5.7646166e-15,-1.1352023e-15,-4.683017299999999e-16,-8.697042300000001e-16,-1.2272658999999999e-15,-1.3257245000000002e-15,-1.1076105e-15,-3.9196086e-16,1.350521e-15,5.9277397000000004e-15,2.0823843e-14,7.958047e-14,3.3630714e-13,1.5036731000000002e-12,6.8810928e-12,3.1741795e-11,1.9991932e-11,3.8440649e-10,2.4771517e-09,1.3052648999999998e-08,6.3982884e-08,3.0426026e-07,1.4259192e-06,6.6253522999999995e-06,3.0515629e-05,0.00013791678,0.0005826728500000001,0.0020424396,0.0053638697,0.01090733,0.018674121999999998,0.028602332999999997,0.040622329,0.05465272,0.070603605,0.08838374800000001,0.10790577,0.12908864,0.15185832,0.17614738,0.20189479,0.22904464,0.25754582,0.28735134,0.31841791,0.35070557,0.38417640000000003,0.41879515,0.45452825,0.49134378,0.52921146,0.56810242,0.60798902,219785987278481850368,2930893245250324,95940063151593160704
-1.8795788e-08,-1.6117691e-08,-1.3767691e-08,-1.1716738000000002e-08,-9.932817e-09,-8.3846824e-09,-7.0473998e-09,-5.8968805e-09,-4.9121664e-09,-4.0708869e-09,-3.3565419e-09,-2.7527404e-09,-2.2449556e-09,-1.8198994e-09,-1.4659395e-09,-1.1735119999999998e-09,-9.3305785e-10,-7.3661599e-10,-5.7713491e-10,-4.484941e-10,-3.4572257e-10,-2.6411785e-10,-1.9990459e-10,-1.498239e-10,-1.1114237e-10,-8.150499300000001e-11,-5.909796800000001e-11,-4.232626e-11,-2.990378e-11,-2.0839302e-11,-1.4308607e-11,-9.6722205e-12,-6.4299852999999995e-12,-4.197211599999999e-12,-2.6902842999999998e-12,-1.6898811999999997e-12,-1.0398228000000001e-12,-6.249260999999999e-13,-3.415683e-13,-1.8752283999999999e-13,-9.756210800000001e-14,-4.026668e-14,-6.0404526e-15,1.5262091999999998e-14,2.9916244e-14,4.183517e-14,5.342486700000001e-14,6.6278885e-14,8.1506873e-14,9.9980667e-14,1.2250071e-13,1.4997768000000002e-13,1.8366948e-13,2.2542546000000001e-13,2.7794096e-13,3.4497564000000004e-13,4.3149273999999995e-13,5.4389497e-13,6.9151228e-13,8.9466764e-13,1.2244488999999999e-12,1.9893484e-12,4.599488099999999e-12,1.5561466e-11,6.4948745e-11,2.9181553999999997e-10,1.1651106e-09,5.6703727e-09,2.7153299999999998e-08,1.2842692e-07,6.021119999999999e-07,2.8041382000000005e-06,1.2971151e-05,5.8784076999999996e-05,0.00025121131,0.00091222462,0.0025474902,0.0055186103,0.009942782399999999,0.015836068000000002,0.023191972999999998,0.031991967,0.042202820999999995,0.053777697,0.066660071,0.080787599,0.09609417599999999,0.11251362,0.12997564,0.14840806,0.16773405,0.18786922,0.20871687,0.2301603,0.25204943,0.27417583,0.29622123,0.31763741,0.33732191,0.35267476,0.35898634,0.35916521,189234361864497987584,935405674147552,10592537251772854272
-5.582645200000001e-07,-4.8368587e-07,-4.1763489e-07,-3.5932289e-07,-3.0801751e-07,-2.6299624e-07,-2.2365835999999999e-07,-1.8939289000000003e-07,-1.5966177999999999e-07,-1.3398304999999999e-07,-1.1190137e-07,-9.2978386e-08,-7.6846599e-08,-6.3160548e-08,-5.161689599999999e-08,-4.1937731e-08,-3.3845066e-08,-2.7136913e-08,-2.1608804e-08,-1.7082893e-08,-1.3400796999999997e-08,-1.0429721999999999e-08,-8.0477553e-09,-6.1553399e-09,-4.6642682e-09,-3.4997782e-09,-2.5990664e-09,-1.9087879999999998e-09,-1.3854129999999998e-09,-9.934105e-10,-7.028956200000001e-10,-4.904677700000001e-10,-3.3718498999999997e-10,-2.2817007000000003e-10,-1.5181029e-10,-9.9190507e-11,-6.3517521e-11,-3.9865767e-11,-2.4425863e-11,-1.4624941e-11,-8.5285399e-12,-4.8407117e-12,-2.6691037999999998e-12,-1.427489e-12,-7.3841456e-13,-3.6513286e-13,-1.6953878e-13,-6.9369976e-14,-1.9356212e-14,6.3593065e-15,2.2364675e-14,3.6586533e-14,3.6519568999999995e-12,5.493106400000001e-12,7.9038854e-12,1.0884992e-11,1.4353679e-11,1.8121955e-11,2.188117e-11,2.5198084e-11,2.7537872e-11,2.8370597999999998e-11,2.7588485999999997e-11,5.387700599999999e-12,2.4076370999999998e-11,1.1035483000000001e-10,5.090749799999999e-10,2.3524684e-09,1.0876374e-08,5.0143558e-08,2.3215507000000002e-07,1.0743639e-06,4.965262200000001e-06,2.2846484000000002e-05,0.00010345495999999999,0.0004406336599999999,0.0015851106,0.004374681599999999,0.0094316476,0.017018223,0.027198965,0.039959515,0.055256106,0.073035045,0.093240775,0.11581805,0.14071438,0.16788123,0.19727377,0.22885073,0.26257356,0.29840500000000003,0.33630993,0.37623778,0.41819570000000006,0.46213261,0.50801915,0.55582703,0.6055263000000001,0.65709017,0.71049629,0.7657126999999999,100925288607668748288,3605786430216427,457088189614875148288
-2.9385433000000004e-07,-2.5289179e-07,-2.1688202000000002e-07,-1.8530656e-07,-1.5774782999999998e-07,-1.3374979000000002e-07,-1.1293675000000001e-07,-9.496643900000001e-08,-7.9502702e-08,-6.6248095e-08,-5.4937629e-08,-4.5330137000000004e-08,-3.7207349999999996e-08,-3.0373294999999995e-08,-2.4651070000000003e-08,-1.9886973999999996e-08,-1.5943056e-08,-1.2696768999999999e-08,-1.0040408e-08,-7.8826119e-09,-6.1395745e-09,-4.7435575e-09,-3.6338039e-09,-2.7572953e-09,-2.0730978e-09,-1.5422766e-09,-1.1346169e-09,-8.2557135e-10,-5.9306557e-10,-4.2053954000000005e-10,-2.9408293e-10,-2.0261101000000001e-10,-1.3738698e-10,-9.159517199999999e-11,-5.996219300000001e-11,-3.8501337e-11,-2.4198695999999998e-11,-1.4875971e-11,-8.9352281e-12,-5.2330041e-12,-2.9843337e-12,-1.6559243000000001e-12,-8.923052799999999e-13,-4.652719e-13,-2.3308979999999995e-13,-1.1102936e-13,-4.8985948e-14,-1.8960928000000002e-14,-5.2589304e-15,7.989868300000001e-16,4.0870793e-15,7.3611457e-15,1.2482064e-14,2.1211321e-14,3.5734469e-14,5.897765099999999e-14,4.4008988e-12,7.1336075e-12,1.0986524e-11,1.5985284e-11,2.1850495000000002e-11,2.7926511e-11,3.3474462e-11,3.9489911e-11,5.7074237e-11,1.2500368e-10,5.742235400000001e-10,2.6509288e-09,1.2253893999999998e-08,5.6558319e-08,2.6168603e-07,1.2106414999999999e-06,5.5921791e-06,2.5690965e-05,0.00011554215,0.000480952,0.0016557269,0.0043752992,0.0091433175,0.016136771,0.025362889,0.036768304,0.0502828,0.065834087,0.083353779,0.10277869,0.12405106,0.14711814,0.17193165,0.19844667,0.22662086,0.25641447,0.28778979,0.32071063,0.35514209999999996,0.39105018,0.42840100000000003,0.46715945,0.50729128,0.54876167,0.59153472,0.63557313,63679552090791362560,1264736347471152,212813904598270902272
-7.0135795e-09,-5.9396489e-09,-5.0096784e-09,-4.2075598e-09,-3.5182548e-09,-2.9283769e-09,-2.4258648e-09,-1.9996412e-09,-1.6397057e-09,-1.337369e-09,-1.0844465e-09,-8.740525800000001e-10,-7.0020458e-10,-5.5735169e-10,-4.4054554000000003e-10,-3.4571652000000003e-10,-2.6931843e-10,-2.081376e-10,-1.5952145e-10,-1.2120321e-10,-9.1233328e-11,-6.8023901e-11,-5.0204520000000003e-11,-3.6647846e-11,-2.6452558000000003e-11,-1.8863638e-11,-1.3283470999999999e-11,-9.227132800000001e-12,-6.289810900000001e-12,-4.2667809e-12,-2.8343302000000002e-12,-1.8506637e-12,-1.1875227e-12,-7.4757279e-13,-4.6123683e-13,-2.7853755e-13,-1.6434146e-13,-9.4456101e-14,-5.2754585e-14,-2.8493057000000005e-14,-1.4850406e-14,-7.423620200000001e-15,-3.5351247e-15,-1.5891560000000001e-15,-6.5746632e-16,-2.3948553e-16,-6.054687199999999e-17,1.8448414e-17,6.9512281e-17,1.3257504999999998e-16,2.3822576e-16,4.2344197999999997e-16,1.0001094e-14,1.7772352000000002e-14,3.1496799e-14,5.5791787999999995e-14,9.9048964e-14,1.7683642e-13,3.1902221e-13,5.8671773e-13,1.1211933e-12,2.3169945e-12,5.5299323e-12,1.6198319000000002e-11,5.8046688000000003e-11,2.3847622e-10,1.0507152e-09,4.7711363e-09,2.1920999e-08,1.0113824000000001e-07,4.6716052000000004e-07,2.1563258e-06,9.9096575e-06,4.4672062e-05,0.00018774961999999998,0.0006610335400000001,0.0017892945,0.0037984446000000004,0.006770711600000001,0.010721475,0.015643841999999998,0.021522952999999997,0.02834025,0.036074807,0.044703688,0.054201919,0.064542245,0.075694716,0.08762610300000001,0.10029903,0.11367081,0.12769175,0.14230276,0.15743177,0.17298835,0.18885553,0.20487672,0.22083496,0.23641948,0.25117509,0.26444263,0.275371,10739894123412418560,48305880203977384,38459178204535431168
