0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,n_dop_conc,i_dop_conc,p_dop_conc
-1.4108813999999998e-08,-1.2291138000000002e-08,-1.0675199e-08,-9.2415678e-09,-7.9740844e-09,-6.8568004e-09,-5.8745996e-09,-5.0142804e-09,-4.2636474e-09,-3.610864e-09,-3.0453739e-09,-2.5569296e-09,-2.1372793e-09,-1.7782194e-09,-1.4720892e-09,-1.2125013e-09,-9.9332157e-10,-8.0922734e-10,-6.5534195e-10,-5.274465099999999e-10,-4.2173857999999996e-10,-3.3494973e-10,-2.6403574e-10,-2.0654765e-10,-1.6026659e-10,-1.2328425e-10,-9.3903487e-11,-7.081206700000001e-11,-5.2794571999999996e-11,-3.8885605e-11,-2.8253892999999998e-11,-2.0221088e-11,-1.4233879e-11,-9.838600300000001e-12,-6.6651425e-12,-4.4149566e-12,-2.8540848e-12,-1.7924815e-12,-1.0900017e-12,-6.3776705e-13,-3.5770731e-13,-1.8999522e-13,-9.4582105e-14,-4.298248e-14,-1.6707603e-14,-3.9964235e-15,2.2309943e-15,6.177459399999999e-15,1.0345581999999998e-14,1.638022e-14,2.5716117000000002e-14,3.9980885e-14,6.1251324e-14,9.2340527e-14,4.7549069e-13,7.1275776e-13,1.0349238000000002e-12,1.4623001e-12,2.021794e-12,5.2322655e-14,2.3635017e-13,1.0800187e-12,4.9628342e-12,2.286683e-11,1.0550196e-10,4.8708031e-10,2.2494617e-09,1.0389994e-08,4.7990962999999994e-08,2.2164309e-07,1.0231996e-06,4.715787099999999e-06,2.1588699000000003e-05,9.615143899999999e-05,0.00038966817000000005,0.0012797369,0.0032160542,0.0064593827,0.011087561999999999,0.017096188000000002,0.024449017000000003,0.033094731,0.04297166,0.054008195999999994,0.066121006,0.079211302,0.093158534,0.10781006,0.12296409,0.13834108,0.15353594,0.16794332,0.18067519,0.19062551,0.19709458,0.2007555,0.20303853,0.20476616,0.20619777,0.20740727,0.20842929999999996,0.20929428,47533522594280488960,91833259648358288,6180164001384164352
-3.5719316e-08,-3.1327243e-08,-2.7394872e-08,-2.3882738e-08,-2.0755336999999998e-08,-1.797726e-08,-1.551796e-08,-1.3346635e-08,-1.1435965e-08,-9.7599348e-09,-8.2962137e-09,-7.0216333e-09,-5.9164577e-09,-4.9613586e-09,-4.1401779e-09,-3.4369203e-09,-2.8374002e-09,-2.3292141e-09,-1.9004846e-09,-1.5409089999999997e-09,-1.2409738e-09,-9.9236913e-10,-7.8761194e-10,-6.2014748e-10,-4.841783e-10,-3.7464816e-10,-2.8713034e-10,-2.1782332999999997e-10,-1.6342711e-10,-1.2120597e-10,-8.876537900000001e-11,-6.4139035e-11,-4.567534e-11,-3.2021954e-11,-2.206705e-11,-1.4923555e-11,-9.8851527e-12,-6.397221599999999e-12,-4.0339684e-12,-2.4690947e-12,-1.4591991000000002e-12,-8.2989828e-13,-4.5130523000000004e-13,-2.3329681e-13,-1.1320377e-13,-5.0664312e-14,-2.0425120000000002e-14,-7.1296178e-15,-1.9939912e-15,-3.9332852999999994e-16,-2.5304905e-17,1.0314263e-17,1.7146207999999998e-17,2.5868169e-16,7.218200000000001e-16,2.0262116e-15,5.7120913e-15,1.6175823e-14,4.6352312e-14,3.6143192e-14,1.5505004e-13,6.8655661e-13,3.0965049e-12,1.4112154000000001e-11,6.4693053e-11,2.9754437e-10,1.3710475e-09,6.3242198e-09,2.9188202999999998e-08,1.3474526e-07,6.219735299999999e-07,2.8681784e-06,1.3170013e-05,5.9425664e-05,0.00025222900000000003,0.0009242475099999999,0.0027248703999999996,0.0064282152,0.012619072,0.021643561000000002,0.033689298,0.048813215,0.066936343,0.087827839,0.11107348,0.13601297,0.16162712,0.18637746,0.208142,0.22477324,0.23557886,0.24183463,0.24536566,0.24758612,0.24924767,0.25062089,0.25179849,0.25282468,0.25372736,0.25452673,0.2552388,0.25587600000000005,6854882264526592000,169433780044732,286417796990658576384
-2.6058150000000002e-08,-2.2869855000000002e-08,-2.001315e-08,-1.746418e-08,-1.5187e-08,-1.3169081e-08,-1.1377135e-08,-9.7977843e-09,-8.4052269e-09,-7.1840462e-09,-6.1166579e-09,-5.1868714e-09,-4.379713e-09,-3.6820181e-09,-3.0811794e-09,-2.5662847e-09,-2.1265694e-09,-1.7528574e-09,-1.4371349e-09,-1.1713479999999999e-09,-9.4882116e-10,-7.6350217e-10,-6.100438700000001e-10,-4.837183e-10,-3.8038778e-10,-2.964857e-10,-2.2890045e-10,-1.748785e-10,-1.3218359e-10,-9.8705592e-11,-7.275028e-11,-5.2904065e-11,-3.7879601e-11,-2.6685427e-11,-1.8453255e-11,-1.2505217e-11,-8.2831239e-12,-5.335244400000001e-12,-3.3395561e-12,-2.0189789e-12,-1.1688953000000001e-12,-6.3633997e-13,-3.1097168999999997e-13,-1.1665990999999998e-13,6.6421228e-16,7.6760759e-14,1.3532504e-13,1.9227771e-13,2.5924569000000004e-13,3.4698652000000004e-13,4.6822161e-13,6.393164200000001e-13,8.8086601e-13,1.2171754999999999e-12,1.6766231e-12,2.2969772e-12,3.1386377999999996e-12,2.5152823e-15,1.1063321999999999e-14,4.9749665999999993e-14,2.2649604e-13,1.0381534e-12,4.7757837e-12,2.2012941e-11,1.0157035e-10,4.6891848e-10,2.1654669e-09,1.0001423e-08,4.6193748e-08,2.1333798e-07,9.8493021e-07,4.5412656e-06,2.0826028e-05,9.3403111e-05,0.00038739611,0.0013382776000000001,0.0035941578000000004,0.0076738439,0.013837875,0.022194652999999998,0.032769161,0.045516545,0.060325366,0.077019466,0.09535332199999999,0.11499437,0.13548417,0.15616599,0.17606622,0.19376224,0.20750009,0.21617413,0.22069182,0.22317552,0.22493215,0.22636861,0.22759122,0.22863789999999998,0.22953442,0.23030525,0.23097164,0.23155122,236047823318058303488,8375292821268826,6109420249055738880
-7.507370999999999e-07,-6.6904247e-07,-5.947036899999999e-07,-5.2698324e-07,-4.6566344999999997e-07,-4.1021130999999995e-07,-3.6021361e-07,-3.1530441e-07,-2.7502883e-07,-2.3905282999999996e-07,-2.0704053999999998e-07,-1.786071e-07,-1.5347909e-07,-1.3130432999999998e-07,-1.1185845e-07,-9.4843434e-08,-8.0031491e-08,-6.718947e-08,-5.6105410000000003e-08,-4.6593520999999996e-08,-3.8460242999999996e-08,-3.1547358e-08,-2.5708564e-08,-2.0803423e-08,-1.6710312e-08,-1.3318192e-08,-1.0531201000000001e-08,-8.255899999999999e-09,-6.4156184e-09,-4.9388939e-09,-3.7646435e-09,-2.8408699e-09,-2.1206879e-09,-1.5651242e-09,-1.1408781e-09,-8.204999900000001e-10,-5.8140831e-10,-4.0478202999999997e-10,-2.7621406e-10,-1.8402905e-10,-1.1928463e-10,-7.4815513e-11,-4.5129163e-11,-2.593975e-11,-1.4043266e-11,-7.023259599999999e-12,-3.1523004e-12,-1.213853e-12,-3.6630215e-13,-5.9897519e-14,2.0525486e-14,3.467409e-14,4.233148e-14,5.8277456e-14,9.107768e-14,1.5769303e-13,2.9061716000000003e-13,5.4036605e-13,9.6586486e-13,1.6120163000000001e-12,2.5169495e-12,6.5373799e-13,3.0107442e-12,1.3890722e-11,6.414789399999999e-11,2.9638222999999997e-10,1.3766457e-09,6.3388918e-09,2.9103482000000004e-08,1.3426328e-07,6.205822e-07,2.8712725e-06,1.3297674e-05,6.0657e-05,0.00026585075,0.0010280429,0.0031284971999999997,0.0073043255,0.013896408999999998,0.022994996,0.034590101,0.04861791099999999,0.064979291,0.08355316,0.10420545,0.12679365,0.15116777,0.17716854,0.20462311,0.23333798,0.2630883,0.29360174,0.32453421,0.35543343,0.38568704,0.41446024,0.44066337,0.46307122,0.48074295,0.49353298,0.5020965999999999,0.50753278,250034536169642950656,85113803820237584,15381546403030388736
-2.5574027000000003e-08,-2.2448037999999996e-08,-1.9652902e-08,-1.7145311000000002e-08,-1.4916694e-08,-1.2931041000000002e-08,-1.1175608e-08,-9.6202493e-09,-8.2529264e-09,-7.0535253e-09,-6.0028553e-09,-5.0884528e-09,-4.2950841e-09,-3.6085947e-09,-3.0178418e-09,-2.5117386e-09,-2.0798639e-09,-1.7127808e-09,-1.4029603e-09,-1.1423199e-09,-9.2449205e-10,-7.431106e-10,-5.931954e-10,-4.699165099999999e-10,-3.6918891e-10,-2.8754792e-10,-2.2174467000000002e-10,-1.6923623e-10,-1.2773733e-10,-9.525468299999999e-11,-7.0108478e-11,-5.0877886e-11,-3.637129e-11,-2.5562284e-11,-1.7635027e-11,-1.1920454e-11,-7.8774003e-12,-5.0574843e-12,-3.1552669999999996e-12,-1.902202e-12,-1.09946e-12,-6.0013008e-13,-2.9913793e-13,-1.225823e-13,-1.9820605e-14,4.2566285e-14,8.6576623e-14,1.2686828e-13,1.7390352e-13,2.3691608e-13,3.2594203e-13,4.5288401999999994e-13,6.318738900000001e-13,8.7959885e-13,1.2177403e-12,1.6800875e-12,2.3247957000000003e-12,2.42304e-15,1.0791988999999999e-14,4.8875922000000004e-14,2.233922e-13,1.0261064e-12,4.7257816e-12,2.1796053e-11,1.006046e-10,4.6455519e-10,2.1456023e-09,9.9106536e-09,4.5778429e-08,2.1143801e-07,9.762511999999999e-07,4.5017525e-06,2.0647453e-05,9.2608131e-05,0.00038387383999999997,0.0013220470999999998,0.0035286026000000002,0.0074822361,0.013411815,0.021398865,0.03144299,0.043484639000000005,0.057415978,0.073085044,0.090292106,0.10877606,0.1281864,0.14803215,0.16759489,0.18580376,0.2011665,0.21216559999999998,0.21852571,0.22185551,0.22394007,0.22555007,0.22689857,0.22804871,0.22903153,0.2298735,0.23059841,0.23122601,158124803927038918656,38106582339377,6251726927756849152
-1.2483976e-07,-1.1010391999999999e-07,-9.6833049e-08,-8.490870900000001e-08,-7.422491199999999e-08,-6.46737e-08,-5.61667e-08,-4.861133799999999e-08,-4.1919572999999994e-08,-3.6014636e-08,-3.0821301e-08,-2.6268062000000004e-08,-2.2292568999999998e-08,-1.8834596999999997e-08,-1.583799e-08,-1.3253063e-08,-1.1033657e-08,-9.1365493e-09,-7.5216154e-09,-6.1560218e-09,-5.0055907e-09,-4.0432725e-09,-3.2428325e-09,-2.5807163e-09,-2.0374656e-09,-1.5949799e-09,-1.2371424e-09,-9.503802e-10,-7.225327e-10,-5.432919599999999e-10,-4.0364791e-10,-2.9605912999999996e-10,-2.1422982000000002e-10,-1.5269633999999998e-10,-1.0706971999999999e-10,-7.378617099999999e-11,-4.9867673e-11,-3.3005594e-11,-2.1333035999999997e-11,-1.343604e-11,-8.2132512e-12,-4.8507842e-12,-2.7515243999999997e-12,-1.4823511e-12,-7.536996e-13,-3.5669675000000003e-13,-1.5366145e-13,-5.801782900000001e-14,-1.7784544e-14,-3.8578793e-15,-3.3883254e-16,8.696186e-17,4.8132838e-17,6.1177423e-16,1.4907561e-15,3.2432914e-16,9.085126900000002e-16,2.3339061e-14,6.812933699999999e-15,2.9139602000000005e-14,1.2878266e-13,5.7989827e-13,2.6394376e-12,1.2088521000000001e-11,5.5565589e-11,2.5595223e-10,1.1804686e-09,5.4483952e-09,2.5157210000000002e-08,1.1618131e-07,5.3650723e-07,2.4757112000000003e-06,1.1388099e-05,5.1702191e-05,0.00022364354999999998,0.00085019362,0.0026085884,0.0063312221,0.012632668,0.021853637999999998,0.034171751,0.049653631,0.068267448,0.08988518599999999,0.11427735,0.14109496,0.1698308,0.19974936,0.22977601,0.25836604,0.28351166,0.30331158,0.31717703,0.32616334,0.33178559999999996,0.33529054,0.33766895,0.33951204,0.34106052,0.34240289,0.34358059,0.34462203,9418895965228417024,8609937521846016,295801246655154618368
-5.9550148e-09,-5.1598677e-09,-4.4564511e-09,-3.8358528e-09,-3.2902009e-09,-2.8116205e-09,-2.3934726e-09,-2.0296604e-09,-1.71398e-09,-1.4411124e-09,-1.2063443e-09,-1.0050456e-09,-8.3324372e-10,-6.8728935e-10,-5.6385287e-10,-4.6001677e-10,-3.7307142e-10,-3.0074153e-10,-2.4082882e-10,-1.9154658999999998e-10,-1.51267e-10,-1.1855492e-10,-9.218566700000001e-11,-7.1077151e-11,-5.4310326e-11,-4.1102478999999995e-11,-3.0789042e-11,-2.2816294e-11,-1.6707510999999998e-11,-1.2080295e-11,-8.6127548e-12,-6.0411156999999995e-12,-4.368090900000001e-12,-2.8320929e-12,-1.8858481e-12,-1.2258837e-12,-7.7714138e-13,-4.7860924e-13,-2.8500484000000003e-13,-1.6309617e-13,-8.886620199999998e-14,-4.5665164e-14,-2.1808308e-14,-9.5066409e-15,-3.6103309e-15,-1.1621673e-15,-2.8678694e-16,-4.4024094e-17,-7.5980473e-19,1.7449634e-16,1.0889016999999999e-17,2.3693241e-17,1.9257072e-15,4.2554343e-15,9.499156500000001e-15,2.158802e-14,5.0163264000000003e-14,1.1910642e-13,2.8777905e-13,7.0506597e-13,1.7587188999999998e-12,4.5534468e-12,1.2698028e-11,3.9726512e-11,1.4161000000000002e-10,5.6282123e-10,2.4009289e-09,1.0256139000000002e-08,4.7387348e-08,2.1892271000000001e-07,1.0108962e-06,4.6594946e-06,2.1288841e-05,9.3980327e-05,0.00036983719,0.0011482402,0.0027149425,0.0051998829,0.0086358179,0.013020971999999999,0.018340834,0.024574086000000002,0.031693975,0.039668282,0.048458728,0.058020015,0.068298462,0.0792301,0.090737959,0.10272815,0.11508409,0.12765801,0.14025833,0.15263164,0.16443985,0.17524249,0.18452189,0.19183032,0.19708351,0.20071889999999998,0.20336567,0.20544683,7726805850957052928,349140315478585,11776059735208114176
-4.0879995e-07,-3.6148140999999996e-07,-3.1869084999999996e-07,-2.800669e-07,-2.453097e-07,-2.1411744e-07,-1.8622264e-07,-1.6134729999999997e-07,-1.3925022e-07,-1.1969835e-07,-1.0246439999999999e-07,-8.7318624e-08,-7.40855e-08,-6.2571057e-08,-5.2590188e-08,-4.396546400000001e-08,-3.6575029e-08,-3.0259744e-08,-2.4886621e-08,-2.0351903e-08,-1.6537611e-08,-1.3351841e-08,-1.0703117e-08,-8.5184255e-09,-6.7288987e-09,-5.2701945e-09,-4.0917508e-09,-3.1474721e-09,-2.3965907e-09,-1.8056467e-09,-1.3448821e-09,-9.8930528e-10,-7.1775317e-10,-5.135134700000001e-10,-3.6144666e-10,-2.5012655e-10,-1.6993016999999998e-10,-1.1299793999999998e-10,-7.3704973e-11,-4.6831095e-11,-2.8886213e-11,-1.7278159e-11,-9.9588987e-12,-5.489477400000001e-12,-2.8546721e-12,-1.36965e-12,-5.8304041e-13,-2.0562087000000002e-13,-5.2584014000000005e-14,-7.438818000000001e-15,2.2557179000000003e-15,1.8127017e-16,3.6157057999999997e-16,2.0029846e-14,3.5232429e-14,5.9520847e-14,9.8764886e-14,1.6547103e-13,2.8921415e-13,5.47174e-13,1.1629295e-12,2.8532277000000002e-12,8.1195668e-12,2.6265056e-11,9.3564098e-11,3.574034e-10,1.4420755e-09,6.0971942e-09,2.6780436000000002e-08,1.2075123e-07,5.523859200000001e-07,2.5419919e-06,1.1697548999999998e-05,5.330592899999999e-05,0.00023257472,0.00088914978,0.0026605647999999997,0.006107325,0.011449652,0.018706729,0.027832026,0.038761208,0.051425494,0.06575494900000001,0.081678747,0.09912439999999999,0.1180165,0.13827509999999998,0.15981359,0.18253602,0.20633347,0.23107906,0.25662113,0.28277353,0.30930209,0.33590588,0.36219302,0.38765486,0.41165409,0.43346484,0.45241419,0.46810386,17498466886246510592,247172414501613,55335010921573482496
-7.7963994e-06,-6.9934814e-06,-6.2559887e-06,-5.581650099999999e-06,-4.9661044000000005e-06,-4.4064259e-06,-3.8990602e-06,-3.4393806e-06,-3.0246697000000002e-06,-2.6519094e-06,-2.3170507e-06,-2.0176478e-06,-1.7508401e-06,-1.5137037e-06,-1.3034547e-06,-1.1178672e-06,-9.5462385e-07,-8.1155858e-07,-6.86669e-07,-5.7792005e-07,-4.8385216e-07,-4.028096e-07,-3.3319527e-07,-2.7389711e-07,-2.2345881e-07,-1.8099525e-07,-1.4540876e-07,-1.1583225000000001e-07,-9.144585899999999e-08,-7.1468091e-08,-5.5283109000000004e-08,-4.2294209e-08,-3.1968329e-08,-2.3893455e-08,-1.7617470000000002e-08,-1.2814067e-08,-9.1783573e-09,-6.4782799e-09,-4.4983843e-09,-3.0696773e-09,-2.0537058e-09,-1.3450357e-09,-8.599172099999999e-10,-5.331657e-10,-3.1887097000000004e-10,-1.8178475e-10,-9.687591700000001e-11,-4.67669e-11,-1.9307704000000002e-11,-5.9744592e-12,-8.548921200000001e-13,2.7482905e-13,1.6911868999999999e-13,2.6662532999999995e-14,2.1013185e-15,2.8658966999999997e-15,3.8582605999999996e-15,5.4191287000000004e-15,9.3918994e-15,2.4454944e-14,9.080416800000001e-14,3.9416873e-13,1.7928566000000002e-12,8.2546899e-12,3.8126001e-11,1.7624448e-10,8.1493432e-10,3.7684695e-09,1.7317626e-08,8.0036218e-08,3.7017781e-07,1.7135486e-06,7.9325604e-06,3.6606675e-05,0.00016584301,0.00070701617,0.0025379537,0.0069214024,0.014635546999999999,0.025854947000000003,0.040477075,0.058311462,0.079155768,0.10282176,0.12914174,0.15796768,0.18916857,0.22262749,0.25823908,0.29590696,0.33554334,0.37706494,0.4203936,0.46545482,0.51217716,0.56049153,0.61032939,0.66162233,0.71430198,0.76829938,0.8235442,0.87996394,170215850839495704576,13489628825916,79615935041731837952
-8.8072244e-06,-7.8791673e-06,-7.0313484e-06,-6.2597105e-06,-5.557689e-06,-4.9209844e-06,-4.3448138e-06,-3.8248891e-06,-3.3565533999999997e-06,-2.9362462e-06,-2.5598903e-06,-2.2238794999999998e-06,-1.9249277e-06,-1.6597963e-06,-1.4254446000000002e-06,-1.2190313000000001e-06,-1.0379231e-06,-8.7966279e-07,-7.4191703e-07,-6.2257433e-07,-5.195846599999999e-07,-4.3124308e-07,-3.5580284999999996e-07,-2.9177015e-07,-2.3775613e-07,-1.9228036e-07,-1.5445834e-07,-1.2311435000000003e-07,-9.7361368e-08,-7.6310488e-08,-5.9296622000000003e-08,-4.561072599999999e-08,-3.4740866000000003e-08,-2.6170809e-08,-1.9487988000000002e-08,-1.433343e-08,-1.0404492000000001e-08,-7.4428227e-09,-5.2393458e-09,-3.6266067e-09,-2.4572199999999995e-09,-1.6285245e-09,-1.0504898e-09,-6.5795053e-10,-3.9780929e-10,-2.300665e-10,-1.2551602e-10,-6.273152099999999e-11,-2.7151509000000003e-11,-8.089708500000001e-12,-1.4346885e-12,6.052890199999999e-13,2.3830117e-12,2.3490555e-12,2.5765032000000004e-12,2.9462888e-12,3.3640322e-12,3.8342921e-12,4.3668262e-12,4.970642299999999e-12,5.6682968e-12,6.5815571e-12,8.361483500000001e-12,7.0112658e-12,3.2388016999999997e-11,1.4972655e-10,6.9230383e-10,3.2012688e-09,1.4803143000000001e-08,6.8450526e-08,3.1649553000000005e-07,1.4629123000000002e-06,6.7578806e-06,3.1117704e-05,0.00014139073,0.00060980002,0.0022586125,0.0064561206,0.014258328999999998,0.026011987,0.041661025,0.061019803,0.08388292,0.11005931,0.13937962,0.17169425,0.20687055,0.2447906,0.2853485,0.32844809999999997,0.37400105,0.42192275,0.47213867,0.52457088,0.5791470000000001,0.63579621,0.69444917,0.7550373,0.81749209,0.88174445,0.94772409,1.0153588,108893009333343109120,2546830252585044,187068214036579385344
